BBL,Largest Property Use Type - Gross Floor Area (ft²),Building Age,ENERGY STAR Score,Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Latitude,Longitude,NTA
5005950015,22033.0,68,23,2.7,1.2,40.620064,-74.092791,Grymes Hill-Clifton-Fox Hills
5005930590,39667.0,68,93,2.9,0.5,40.620097,-74.09287,Grymes Hill-Clifton-Fox Hills
5005950015,22033.0,68,23,2.7,1.2,40.619897,-74.091962,Grymes Hill-Clifton-Fox Hills
1000220020,389917.0,115,70,11.4,0.4,40.70627,-74.012909,Battery Park City-Lower Manhattan
1011397502,110794.0,45,41,19.1,0.9,40.77524,-73.982186,Lincoln Square
1000200004,447442.0,91,78,11.7,0,40.706251,-74.012952,Battery Park City-Lower Manhattan
1000220017,142990.0,119,21,29,0.1,40.706045,-74.013096,Battery Park City-Lower Manhattan
1008230055,145728.0,109,87,9,0,40.741253,-73.990978,Hudson Yards-Chelsea-Flatiron-Union Square
1008460033,239399.0,116,71,14.2,0,40.736787,-73.989305,Hudson Yards-Chelsea-Flatiron-Union Square
1012760069,139292.0,103,55,13.9,0,40.753315,-73.980993,Murray Hill-Kips Bay
1008690058,96013.0,92,81,9.2,0.1,40.751248,-73.980434,Murray Hill-Kips Bay
1007747501,564683.0,109,28,12.5,0.5,40.745112,-73.994919,Hudson Yards-Chelsea-Flatiron-Union Square
1010430013,96429.0,90,63,12.7,0,40.764193,-73.986712,Clinton
1012760051,144027.0,102,53,14.2,0,40.752499,-73.979496,Murray Hill-Kips Bay
1013740065,53700.0,114,19,18.7,0.3,40.76472,-73.97216,Upper East Side-Carnegie Hill
1008330054,52240.0,111,60,10.3,0,40.747541,-73.986426,Midtown-Midtown South
1012470029,183821.0,99,88,3.2,0.4,40.788496,-73.978152,Upper West Side
3074050052,57000.0,89,58,2.7,0.8,40.593906,-73.95036,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
1008670009,55308.0,102,70,11.9,0.2,40.750013,-73.982369,Murray Hill-Kips Bay
2059030283,133990.0,68,64,4.4,0.7,40.887354,-73.912142,North Riverdale-Fieldston-Riverdale
1008490070,180418.0,92,79,10.2,0,40.739644,-73.989654,Hudson Yards-Chelsea-Flatiron-Union Square
1008690016,249190.0,96,66,15.1,0.1,40.751124,-73.980525,Murray Hill-Kips Bay
3002750001,74983.0,96,26,5.9,0.7,40.690398,-73.994295,Brooklyn Heights-Cobble Hill
1009930001,64050.0,93,72,5.8,0.1,40.754702,-73.987501,Midtown-Midtown South
1011320020,282506.0,26,78,6.4,0.5,40.770503,-73.985826,Lincoln Square
1012740006,244437.0,73,15,8.4,0.8,40.765086,-73.974871,Midtown-Midtown South
3021000072,126940.0,87,81,3.7,0.6,40.687261,-73.974093,Fort Greene
1002899001,1169840.0,43,56,9.5,0.2,40.714138,-73.996147,Chinatown
1013970066,84968.0,106,79,4.3,0.6,40.765054,-73.967146,Upper East Side-Carnegie Hill
1011500037,104238.0,95,94,3.9,0.5,40.782279,-73.97628,Upper West Side
1011240042,173123.0,69,40,6.1,0.7,40.7766,-73.976889,Lincoln Square
1011410039,66917.0,103,72,3.8,0.6,40.776379,-73.980409,Lincoln Square
1001000026,73779.0,118,49,5.5,0.6,40.711308,-74.006356,Battery Park City-Lower Manhattan
1001010001,100369.0,119,28,9.1,0.5,40.711379,-74.006287,Battery Park City-Lower Manhattan
1007980071,127000.0,109,80,6.2,0.4,40.74349,-73.994211,Hudson Yards-Chelsea-Flatiron-Union Square
1011500055,70080.0,109,92,4,0.6,40.782551,-73.97693,Upper West Side
1001430001,69830.0,109,72,7.8,0.2,40.717283,-74.009145,SoHo-TriBeCa-Civic Center-Little Italy
1006370081,60000.0,58,61,6.4,0.5,40.734676,-74.009483,West Village
1014130027,54683.0,91,67,4.3,0.5,40.773947,-73.958588,Upper East Side-Carnegie Hill
1012240001,235056.0,91,65,4.7,0.6,40.791972,-73.971383,Upper West Side
1013610012,125000.0,89,70,4.3,0.5,40.75288,-73.965152,Turtle Bay-East Midtown
3002520008,143418.0,96,22,7.9,0.6,40.694458,-73.998327,Brooklyn Heights-Cobble Hill
1011290045,58723.0,39,98,3.7,0,40.779852,-73.974497,Upper West Side
1007660039,96221.0,89,50,7.3,0.5,40.740067,-73.999134,Hudson Yards-Chelsea-Flatiron-Union Square
2042930010,127000.0,69,100,2.5,0.1,40.853081,-73.863894,Pelham Parkway
1013210042,51576.0,96,56,4.6,0.5,40.754339,-73.971154,Turtle Bay-East Midtown
1008740001,387000.0,110,72,17.5,0.1,40.737366,-73.988424,Gramercy
2032730001,227416.0,19,86,4.2,0.5,40.857872,-73.882884,Belmont
1005910026,146982.0,61,23,9.5,0.9,40.732917,-74.002201,West Village
1014370001,108828.0,61,27,8.9,0.6,40.762434,-73.962822,Lenox Hill-Roosevelt Island
1013330042,128798.0,113,58,5.4,0.8,40.749017,-73.972383,Turtle Bay-East Midtown
1011660061,85836.0,94,91,4,0.5,40.781542,-73.983206,Upper West Side
1012480041,57516.0,108,73,4,0.6,40.78986,-73.978097,Upper West Side
1011830042,107376.0,95,93,3.8,0.5,40.780153,-73.985326,Lincoln Square
1018910035,74899.0,98,88,3.2,0.7,40.801425,-73.970415,Upper West Side
1012470047,52194.0,95,73,3.7,0.7,40.789435,-73.979184,Upper West Side
1001430021,51508.0,90,18,5.1,0.9,40.717939,-74.010559,SoHo-TriBeCa-Civic Center-Little Italy
1014510031,66162.0,81,74,4.4,0,40.771508,-73.95482,Lenox Hill-Roosevelt Island
1013670020,147000.0,70,55,5.1,0.5,40.756239,-73.961505,Turtle Bay-East Midtown
3019430006,95960.0,79,71,4.3,0.6,40.687394,-73.967678,Clinton Hill
1013330023,408812.0,90,70,6.3,0.7,40.748054,-73.971185,Turtle Bay-East Midtown
1012330002,80328.0,95,79,3.9,0.5,40.788406,-73.978195,Upper West Side
1012507504,53190.0,97,26,5.8,0.8,40.790637,-73.976591,Upper West Side
1012370061,177048.0,107,42,5.4,0.7,40.791076,-73.975739,Upper West Side
1012040001,210207.0,51,89,8.8,0.1,40.788816,-73.969712,Upper West Side
1021800371,133920.0,64,27,4.6,0.5,40.854949,-73.935645,Washington Heights North
1012250029,472477.0,53,94,2.8,0.4,40.7917,-73.968386,Upper West Side
2046710051,318060.0,52,55,4.6,0.7,40.876864,-73.861578,Williamsbridge-Olinville
1005577501,104722.0,132,37,9.3,0.2,40.732621,-73.991232,West Village
3010680037,120000.0,90,100,2.7,0.5,40.671777,-73.970933,Park Slope-Gowanus
1014930033,64058.0,94,38,6.2,0.6,40.777194,-73.95985,Upper East Side-Carnegie Hill
1018407501,87732.0,36,49,4.7,0.7,40.797533,-73.962286,Upper West Side
1013340010,110934.0,90,65,4.5,0.6,40.748773,-73.971766,Turtle Bay-East Midtown
1013970001,57847.0,62,1,19.6,0.6,40.764771,-73.968135,Upper East Side-Carnegie Hill
1012240023,107243.0,63,82,3.5,0.6,40.79122,-73.969599,Upper West Side
1015650001,177586.0,51,16,6.5,0,40.776614,-73.949556,Yorkville
1002467501,66649.0,89,1,22.9,3.2,40.711472,-73.987339,Lower East Side
1008190056,122058.0,117,99,4,0.3,40.738859,-73.99266,Hudson Yards-Chelsea-Flatiron-Union Square
1015170043,71413.0,81,98,3.6,0.4,40.781147,-73.953532,Upper East Side-Carnegie Hill
2042520025,70200.0,92,66,4.7,0.6,40.854897,-73.828128,Pelham Bay-Country Club-City Island
1008780038,180900.0,27,63,6.4,0.4,40.73848,-73.983419,Gramercy
1010297501,679262.0,92,65,13,0.3,40.766492,-73.981827,Midtown-Midtown South
1008470001,201450.0,149,65,15.3,0,40.738692,-73.99165,Hudson Yards-Chelsea-Flatiron-Union Square
1008470062,199588.0,142,66,13.6,0.1,40.738895,-73.991502,Hudson Yards-Chelsea-Flatiron-Union Square
3017640001,105000.0,20,24,19.2,0.3,40.691223,-73.952765,Bedford
4066770001,92300.0,70,48,4.5,0.7,40.729074,-73.818101,Kew Gardens Hills
4050500004,150870.0,58,80,3.2,0.7,40.760673,-73.821007,Murray Hill
4049950064,129650.0,62,79,3.6,0.6,40.765965,-73.822621,Murray Hill
4008940030,62300.0,70,41,4.4,0.8,40.78488,-73.915256,Steinway
4071170002,483302.0,70,100,3.5,0,40.733934,-73.782817,Fresh Meadows-Utopia
4071170003,1228778.0,72,1,4.9,2.1,40.739623,-73.783859,Fresh Meadows-Utopia
4071170300,240012.0,69,100,3.2,0.1,40.741455,-73.781796,Fresh Meadows-Utopia
4071170008,205744.0,69,31,11.6,0.1,40.736287,-73.780359,Fresh Meadows-Utopia
4071170006,410788.0,69,8,2.8,1.3,40.740711,-73.779911,Fresh Meadows-Utopia
4071150002,614926.0,69,100,4.6,0.2,40.734029,-73.785036,Fresh Meadows-Utopia
4071170003;4071170006;4071170300;4071170008;4071150002;4071170002,4593725.0,72,42,3.2,0.7,40.737659,-73.781459,Fresh Meadows-Utopia
2032620077,115428.0,91,56,3.9,0.8,40.88308,-73.897823,Van Cortlandt Village
1022460120,86352.0,99,82,3.6,0.6,40.866186,-73.930138,Washington Heights North
1021750027,67800.0,89,3,5.8,1.2,40.86423,-73.928622,Washington Heights North
1021420120,68240.0,99,65,4.3,0,40.845159,-73.940591,Washington Heights South
4014750027,136704.0,89,44,6.5,0.7,40.74911,-73.878517,Jackson Heights
4015700046,59000.0,78,31,3.9,0,40.743416,-73.876644,Elmhurst
1021800028,55020.0,99,76,3.5,0,40.853139,-73.937497,Washington Heights North
3062400037,108000.0,89,79,2.7,0.6,40.608823,-73.990297,Bensonhurst West
4003420024,61000.0,90,4,7.4,0.2,40.756663,-73.930805,Queensbridge-Ravenswood-Long Island City
1001500031,250564.0,115,81,9.5,0,40.715046,-74.005591,SoHo-TriBeCa-Civic Center-Little Italy
1005190070,296000.0,90,80,11.7,0,40.72748,-74.00548,SoHo-TriBeCa-Civic Center-Little Italy
1005110008,226000.0,122,85,12,0,40.724743,-73.997341,SoHo-TriBeCa-Civic Center-Little Italy
1008140001,390672.0,94,76,12.5,0,40.7537,-73.988638,Midtown-Midtown South
1008380058,53909.0,109,72,8.2,0,40.750639,-73.983899,Midtown-Midtown South
4043710008,225990.0,59,53,4.8,0.7,40.771284,-73.831525,Flushing
4008600001,45407.0,72,66,4.3,0.7,40.779991,-73.910413,Steinway
4008590001,45407.0,72,57,3.6,0.8,40.779474,-73.909764,Steinway
4085200002,1575735.0,68,10,31.4,2.9,40.753347,-73.706795,Glen Oaks-Floral Park-New Hyde Park
1015810045,83750.0,63,81,4.3,0.6,40.775018,-73.947106,Yorkville
1008410089,61304.0,109,68,10.4,0,40.753334,-73.984541,Midtown-Midtown South
5000910043,73115.0,44,18,11.1,1.1,40.640634,-74.095623,West New Brighton-New Brighton-St. George
1018710052,102500.0,99,77,5.8,0.7,40.797533,-73.970687,Upper West Side
3051500021,51396.0,96,38,4,1,40.643963,-73.959858,Flatbush
1012510063,64000.0,99,59,8.1,0.6,40.792802,-73.975348,Upper West Side
1012440072,240040.0,94,56,4,0,40.78576,-73.980146,Upper West Side
1008220009,96510.0,110,79,11.1,0.1,40.740232,-73.992252,Hudson Yards-Chelsea-Flatiron-Union Square
1008690061,66691.0,101,62,23.1,0,40.751432,-73.980301,Murray Hill-Kips Bay
2028920011,63600.0,63,73,4.7,0.6,40.846709,-73.903781,Mount Hope
2024780030,124800.0,55,80,3.3,0.6,40.833726,-73.920936,West Concourse
2024560181,120515.0,83,20,4.7,1,40.832764,-73.918042,East Concourse-Concourse Village
2024560175,72000.0,83,32,3.6,1,40.833496,-73.917098,East Concourse-Concourse Village
1021600001,290400.0,47,100,11,0,40.854783,-73.927909,Washington Heights North
1020530014,58000.0,99,100,3.4,0,40.824597,-73.943168,Hamilton Heights
2028540056,57000.0,69,13,5,1.1,40.852803,-73.907076,Mount Hope
2028280030,57000.0,84,57,3.8,0.8,40.850031,-73.907911,Mount Hope
2030220010,56400.0,83,46,3.7,0.9,40.859065,-73.896063,Bedford Park-Fordham North
2032900042,66600.0,65,64,3.2,0.8,40.867511,-73.888146,Bedford Park-Fordham North
2028050001,64800.0,84,65,3.9,0.2,40.848305,-73.908477,Mount Hope
1008780065,200757.0,95,9,49.3,0,40.739773,-73.985389,Gramercy
4030790086,68946.0,83,52,2.9,0.8,40.730355,-73.865779,Rego Park
1008220070,132635.0,109,83,8.9,0.1,40.740976,-73.992223,Hudson Yards-Chelsea-Flatiron-Union Square
1008260013,58024.0,107,91,7.8,0,40.742883,-73.990686,Hudson Yards-Chelsea-Flatiron-Union Square
4021310016,290005.0,68,68,25.7,1.9,40.729265,-73.852016,Forest Hills
1007610033,164478.0,92,78,8.5,0,40.754296,-73.991944,Hudson Yards-Chelsea-Flatiron-Union Square
1005590022,387828.0,20,47,16.5,0.5,40.733718,-73.988215,East Village
1008210064,48540.0,113,70,8.4,0,40.740207,-73.992231,Hudson Yards-Chelsea-Flatiron-Union Square
3051000091,59990.0,56,39,5.5,0.8,40.647991,-73.961827,Flatbush
3050990040,65444.0,84,75,3.7,0.7,40.648301,-73.961906,Flatbush
3051620038,58046.0,79,86,3.7,0.6,40.641065,-73.960256,Flatbush
3052210043,86588.0,88,94,3.1,0.5,40.638316,-73.957508,Flatbush
1007600043,123177.0,92,76,11.4,0,40.75395,-73.992193,Hudson Yards-Chelsea-Flatiron-Union Square
4004090001,112589.0,97,79,7.7,0.1,40.753348,-73.941179,Queensbridge-Ravenswood-Long Island City
4004100038,79200.0,106,88,5.3,0.2,40.754212,-73.94073,Queensbridge-Ravenswood-Long Island City
1018850037,48608.0,121,99,4.7,0,40.805823,-73.962776,Morningside Heights
3044520080,63600.0,28,76,6.1,0.3,40.645638,-73.883643,Starrett City
5005340049,109277.0,169,31,18.2,1,40.62046,-74.076402,Stapleton-Rosebank
1013377501,325852.0,69,70,14.6,0,40.75157,-73.970393,Turtle Bay-East Midtown
1008630027,133605.0,105,79,12.4,0.1,40.74726,-73.983316,Midtown-Midtown South
1005200001,414972.0,100,77,14.2,0.4,40.728347,-74.005343,SoHo-TriBeCa-Civic Center-Little Italy
1014840001,60740.0,69,38,7.1,0.8,40.767157,-73.953513,Lenox Hill-Roosevelt Island
1007760001,181249.0,94,82,10.8,0,40.747294,-73.997023,Midtown-Midtown South
1012730001,111008.0,91,45,18.8,0.3,40.763719,-73.975741,Midtown-Midtown South
1011450025,53515.0,99,87,3,0,40.778401,-73.978997,Lincoln Square
1008280033,126000.0,104,85,11.7,0,40.743907,-73.988979,Hudson Yards-Chelsea-Flatiron-Union Square
1007590037,267339.0,93,78,10.5,0.1,40.753047,-73.99285,Hudson Yards-Chelsea-Flatiron-Union Square
1012890021,300160.0,87,75,13.4,0,40.759665,-73.973783,Midtown-Midtown South
1015850001,67425.0,70,74,4.5,0.6,40.777444,-73.946003,Yorkville
1006290044,56508.0,55,54,6.1,0.7,40.739205,-74.003349,West Village
1014730038,114325.0,60,50,5.1,0.6,40.772058,-73.952029,Lenox Hill-Roosevelt Island
1008037502,174023.0,98,82,12.5,0,40.746817,-73.993655,Midtown-Midtown South
1012520001,63794.0,86,73,3.9,0.6,40.793294,-73.976236,Upper West Side
1004680001,92304.0,60,54,6.1,0.7,40.731931,-73.988053,East Village
1014250017,83220.0,58,43,6.8,0.7,40.767988,-73.96048,Lenox Hill-Roosevelt Island
1013200018,49914.0,81,34,4.6,1,40.752956,-73.971699,Turtle Bay-East Midtown
1011260029,211281.0,65,85,5.7,0.5,40.777218,-73.975238,Lincoln Square
1010350001,235746.0,91,70,15.7,0.3,40.760038,-73.991449,Clinton
3051000051,58945.0,89,74,3.5,0.7,40.648303,-73.961884,Flatbush
1007600032,205254.0,92,78,9.3,0.3,40.753717,-73.99307,Hudson Yards-Chelsea-Flatiron-Union Square
1000260021,488895.0,22,56,7.2,0.4,40.706595,-74.009861,Battery Park City-Lower Manhattan
2028190001,138752.0,78,84,3.4,0.6,40.840864,-73.911364,East Concourse-Concourse Village
1007510001,458075.0,59,87,0,0.7,40.749131,-73.997019,Hudson Yards-Chelsea-Flatiron-Union Square
2025050084,83804.0,89,61,3.7,0.7,40.834637,-73.924299,Highbridge
2024770034,73799.0,93,77,3.8,0.6,40.830324,-73.922266,West Concourse
1007640001,164609.0,89,83,8.1,0,40.739851,-74.002439,Hudson Yards-Chelsea-Flatiron-Union Square
4013010010,76230.0,56,43,4.4,0.9,40.745661,-73.896186,Woodside
3067650012,67100.0,78,63,2.7,0.7,40.612627,-73.955151,Midwood
1008230029,138000.0,108,86,8.6,0.2,40.743989,-73.989491,Hudson Yards-Chelsea-Flatiron-Union Square
2024350007,85904.0,78,55,3.1,0.8,40.832908,-73.913287,East Concourse-Concourse Village
1007870011,226211.0,94,84,9.8,0,40.753475,-73.990594,Midtown-Midtown South
2028210032,150822.0,90,100,3,0,40.842459,-73.912176,East Concourse-Concourse Village
2025370047,55620.0,93,86,4.2,0.5,40.843456,-73.924705,Highbridge
2033040030,98580.0,90,64,2.8,0.8,40.867269,-73.893454,Bedford Park-Fordham North
2033150054,89580.0,93,95,2.9,0.5,40.869716,-73.891552,Van Cortlandt Village
1007880037,144017.0,99,80,8.6,0.1,40.753769,-73.98937,Midtown-Midtown South
1008420023,85718.0,119,75,15.9,0,40.735453,-73.991549,Hudson Yards-Chelsea-Flatiron-Union Square
1008000061,96000.0,108,82,9.5,0.3,40.744684,-73.993071,Hudson Yards-Chelsea-Flatiron-Union Square
4012380006,207086.0,58,54,5.2,0.7,40.746808,-73.912226,Woodside
1007620050,152946.0,99,84,12.5,0,40.755657,-73.991976,Clinton
1007010062,387468.0,11,30,6.9,0.7,40.753165,-74.00388,Hudson Yards-Chelsea-Flatiron-Union Square
3023327501,276562.0,12,35,7.8,0.6,40.719956,-73.962622,North Side-South Side
1013680005,140250.0,58,10,6.1,0,40.757477,-73.963002,Turtle Bay-East Midtown
1008720035,224275.0,56,11,9.6,0.1,40.734709,-73.986158,Gramercy
1008280041,387582.0,99,78,11.1,0.1,40.743918,-73.987867,Hudson Yards-Chelsea-Flatiron-Union Square
4096770167,61000.0,91,99,3.9,0.3,40.703037,-73.808121,Jamaica
2023317501,51868.0,88,71,11.8,0,40.81667,-73.919959,Melrose South-Mott Haven North
1015270028,170000.0,56,17,6.9,0,40.775001,-73.95385,Yorkville
1015240001,176917.0,94,84,4,0.5,40.786076,-73.952886,Upper East Side-Carnegie Hill
1008640041,64725.0,95,89,4.4,0,40.747696,-73.981208,Midtown-Midtown South
1012297501,88692.0,108,89,3.6,0,40.784596,-73.977655,Upper West Side
1013310014,101268.0,88,79,4.4,0,40.759913,-73.966704,Turtle Bay-East Midtown
1015690010,60742.0,119,68,4.1,0,40.778517,-73.947251,Yorkville
1021770175,66858.0,96,86,2.8,0,40.851318,-73.940434,Washington Heights South
1021770170,69960.0,96,91,2.7,0,40.851368,-73.941157,Washington Heights South
1005720038,132420.0,79,31,4.9,0,40.732893,-73.996323,West Village
1013620012,98800.0,62,91,3.9,0,40.75341,-73.964751,Turtle Bay-East Midtown
1011210017,106500.0,94,94,4.1,0,40.774191,-73.97907,Lincoln Square
1013640022,389008.0,88,1,7.4,0,40.754763,-73.964361,Turtle Bay-East Midtown
1013120033,153150.0,59,50,6.8,0.1,40.760693,-73.968552,Turtle Bay-East Midtown
1018750036,54000.0,98,9,8.6,0.2,40.798896,-73.966847,Upper West Side
1008910039,88900.0,64,21,11.5,0,40.746768,-73.978505,Murray Hill-Kips Bay
1008940032,105000.0,83,83,3.7,0,40.748752,-73.977461,Murray Hill-Kips Bay
1008160042,160000.0,57,10,7.5,0,40.736433,-73.993317,Hudson Yards-Chelsea-Flatiron-Union Square
1010080008,101430.0,98,25,6,0.1,40.763857,-73.980091,Midtown-Midtown South
1011440056,126500.0,90,70,4.3,0,40.77878,-73.979942,Lincoln Square
1009990003,191882.0,106,76,13.9,0,40.75886,-73.984843,Midtown-Midtown South
1012160140,57800.0,107,66,4.3,0.7,40.786769,-73.972866,Upper West Side
2028020046,53856.0,80,46,4,0.8,40.847416,-73.904752,Mount Hope
2031950012,65208.0,65,60,3.6,0.8,40.857361,-73.906704,University Heights-Morris Heights
2033110072,66822.0,90,47,3.4,0.8,40.87607,-73.88589,Bedford Park-Fordham North
2031830013,71663.0,69,73,3.1,0.6,40.859175,-73.902288,Fordham South
2031420018,75644.0,59,63,4.5,0.7,40.851776,-73.900224,Mount Hope
2028460047,86496.0,67,68,2.7,0.7,40.843139,-73.91447,West Concourse
2031460055,61182.0,79,40,4.2,0.9,40.857841,-73.896607,Fordham South
4002530017,71276.0,96,83,5.7,0.2,40.742307,-73.933112,Hunters Point-Sunnyside-West Maspeth
4040800003,70000.0,88,12,0.1,1.3,40.782986,-73.848604,College Point
2037970001,114908.0,55,40,5.5,0.9,40.826883,-73.855387,Westchester-Unionport
1007720018,96500.0,45,92,5.6,0.5,40.743877,-73.99716,Hudson Yards-Chelsea-Flatiron-Union Square
1008660001,117138.0,97,75,11.4,0.1,40.749813,-73.983546,Murray Hill-Kips Bay
1008290007,80804.0,89,67,9.8,0.4,40.744911,-73.98974,Hudson Yards-Chelsea-Flatiron-Union Square
1015680001,221750.0,55,4,7.3,0.1,40.778419,-73.948237,Yorkville
1008867503,75000.0,30,95,2.3,0,40.744049,-73.981934,Murray Hill-Kips Bay
1008360007,84000.0,112,37,13.8,0.3,40.749333,-73.986661,Midtown-Midtown South
1014240010,143800.0,62,33,5.7,0.9,40.767319,-73.960823,Lenox Hill-Roosevelt Island
1008740004,125000.0,110,81,14.1,0,40.737366,-73.988424,Gramercy
1022410014,50583.0,83,19,5.2,0.7,40.868278,-73.922308,Marble Hill-Inwood
2028190005,89479.0,91,60,4,0.7,40.841251,-73.911205,East Concourse-Concourse Village
4040780026,156000.0,100,45,8.8,0.1,40.784016,-73.850829,College Point
1009440001,128359.0,89,84,4.5,0.5,40.74725,-73.97391,Murray Hill-Kips Bay
2032110009,144062.0,81,74,3.9,0.6,40.858118,-73.909086,University Heights-Morris Heights
2033430359,80031.0,94,59,2.8,0.8,40.878644,-73.878176,Norwood
1013147501,354723.0,33,46,6.7,0,40.748864,-73.973892,Turtle Bay-East Midtown
2031970001,56882.0,89,100,5,0.1,40.859342,-73.905501,Kingsbridge Heights
2033490027,80649.0,94,82,2.8,0.6,40.872835,-73.876487,Norwood
1020580047,56831.0,89,95,3.1,0.7,40.823108,-73.947364,Hamilton Heights
1020700012,111447.0,97,87,3.2,0,40.821952,-73.952463,Hamilton Heights
4020907501,69223.0,27,39,7,0.6,40.730552,-73.860186,Rego Park
2028660009,59384.0,89,60,3.9,0.8,40.847474,-73.915816,University Heights-Morris Heights
2033560140,65342.0,54,74,3.5,0.7,40.879376,-73.872291,Norwood
2033050001,55650.0,89,19,7.3,0.8,40.869673,-73.88965,Bedford Park-Fordham North
2045980007,69229.0,79,46,4.9,0.7,40.871573,-73.865194,Williamsbridge-Olinville
2028720331,119706.0,82,39,4.3,0.8,40.844033,-73.917454,Highbridge
3073970085,74953.0,57,64,3.7,0.7,40.594252,-73.958228,Homecrest
2054810048,57432.0,57,25,5.4,0,40.829554,-73.814845,Schuylerville-Throgs Neck-Edgewater Park
1015230034,219312.0,39,65,6.1,0.6,40.784763,-73.950431,Upper East Side-Carnegie Hill
1000167509,196798.0,31,20,12,0.7,40.708114,-74.01763,Battery Park City-Lower Manhattan
1015330001,408881.0,44,49,6.1,0.7,40.779363,-73.953151,Yorkville
2040850180,79098.0,27,20,31.1,0.4,40.846129,-73.844705,Van Nest-Morris Park-Westchester Square
1008160007,271884.0,54,61,4.9,0.6,40.736738,-73.995338,Hudson Yards-Chelsea-Flatiron-Union Square
1001327501,138550.0,33,9,11.9,0.6,40.715221,-74.01124,SoHo-TriBeCa-Civic Center-Little Italy
1009130028,141400.0,55,7,9.3,0.9,40.743644,-73.977142,Murray Hill-Kips Bay
1013977505,146986.0,91,1,14.2,0.1,40.764592,-73.966052,Upper East Side-Carnegie Hill
3086800001,434614.0,57,39,4.7,0.9,40.575661,-73.966591,Brighton Beach
1001377502,116600.0,33,8,11.5,0.7,40.716009,-74.011017,SoHo-TriBeCa-Civic Center-Little Italy
1000167510,289300.0,30,42,6.9,0.6,40.707977,-74.016729,Battery Park City-Lower Manhattan
1000167501,199141.0,34,47,6.5,0.6,40.709506,-74.018002,Battery Park City-Lower Manhattan
1000167505,235366.0,33,28,7.5,0.7,40.709311,-74.017764,Battery Park City-Lower Manhattan
1000167508,572154.0,32,43,6.1,0.7,40.708809,-74.016116,Battery Park City-Lower Manhattan
1014197502,416253.0,31,30,10.9,0.7,40.765162,-73.963514,Lenox Hill-Roosevelt Island
